symbol,name,ticktime,price,volume,prev_price,kind,settlement,ratio_avg_volume_20,
sh600807,天业股份,09:30:29,13.880,957500,13.870,U,13.150,237,
sz002502,骅威文化,09:30:27,9.580,516100,9.600,D,9.100,903,
sz000725,京东方Ａ,09:30:27,6.440,1015200,6.450,D,6.530,7,
sh600807,天业股份,09:30:26,13.870,518500,13.860,U,13.150,128,
sz000725,京东方Ａ,09:30:24,6.450,794200,6.440,U,6.530,5,
sz000839,中信国安,09:30:24,12.600,1292300,12.650,D,12.510,105,
sh600807,天业股份,09:30:23,13.860,835200,13.800,E,13.150,207,
sz000591,太阳能,09:30:21,6.240,563100,6.230,U,6.340,324,
sz000001,平安银行,09:30:18,12.000,622700,12.000,D,11.920,71,
sz000725,京东方Ａ,09:30:18,6.440,720700,6.440,U,6.530,5,
sz000839,中信国安,09:30:15,12.590,1371000,12.660,D,12.510,111,
sz000725,京东方Ａ,09:30:09,6.450,1681600,6.460,D,6.530,11,
sh600050,中国联通,09:30:08,7.910,517500,7.930,D,7.970,16,
sh600759,洲际油气,09:30:08,5.530,684490,5.560,D,5.620,290,
sh600807,天业股份,09:30:08,13.800,795700,13.650,U,13.150,197,
sz002516,旷达科技,09:30:06,6.000,646900,5.990,U,5.900,657,
sz000725,京东方Ａ,09:30:06,6.460,1017200,6.440,U,6.530,7,
sz000630,铜陵有色,09:30:06,2.830,1031000,2.830,U,2.840,131,
sz000839,中信国安,09:30:06,12.700,1214000,12.680,U,12.510,98,
sz300360,炬华科技,09:30:06,15.550,2704900,15.550,D,14.140,10283,
sh600206,有研新材,09:30:05,11.050,501219,11.060,D,11.250,239,
sh601108,财通证券,09:30:05,23.310,521200,23.290,D,23.750,67,
sh600019,宝钢股份,09:30:05,8.210,555229,8.220,D,8.220,64,
sh603993,洛阳钼业,09:30:05,6.830,576900,6.850,D,6.900,43,
sh601766,中国中车,09:30:05,11.340,629300,11.340,D,11.400,39,
sh601288,农业银行,09:30:05,3.700,641600,3.700,D,3.710,25,
sh600018,上港集团,09:30:05,7.690,674700,7.680,U,7.690,59,
sh600759,洲际油气,09:30:05,5.560,701333,5.550,U,5.620,297,
sh601398,工商银行,09:30:05,6.050,767800,6.050,D,6.070,36,
sh600581,八一钢铁,09:30:05,13.810,868460,13.860,D,14.070,191,
sh600886,国投电力,09:30:05,7.600,884900,7.590,U,7.580,379,
sh601857,中国石油,09:30:05,8.540,1016100,8.530,U,8.590,203,
sh601899,紫金矿业,09:30:05,3.710,1059500,3.710,U,3.730,67,
sh600050,中国联通,09:30:05,7.930,5008000,7.930,D,7.970,157,
sh600807,天业股份,09:30:05,13.650,5103800,13.650,D,13.150,1264,
sz002886,沃特股份,09:30:03,43.330,500300,43.510,D,40.840,2389,
sz000825,太钢不锈,09:30:03,5.300,504400,5.310,D,5.370,80,
sz002590,万安科技,09:30:03,15.690,516500,15.600,U,14.940,531,
sz000755,*ST三维,09:30:03,6.030,520353,6.030,D,5.750,586,
sz002797,第一创业,09:30:03,11.260,528400,11.280,D,11.260,41,
sz002542,中化岩土,09:30:03,8.500,555200,8.480,U,8.760,417,
sz002185,华天科技,09:30:03,8.810,566100,8.810,U,8.900,81,
sz002554,惠博普,09:30:03,5.480,580900,5.460,U,5.560,820,
sz000615,京汉股份,09:30:03,12.800,759000,12.810,E,13.610,157,
sz002396,星网锐捷,09:30:03,23.900,765500,23.900,D,25.110,486,
sz002607,亚夏汽车,09:30:03,4.510,780100,4.480,U,4.440,267,
sz002405,四维图新,09:30:03,29.450,804500,29.480,D,29.490,180,
sz002323,雅百特,09:30:03,10.200,835400,10.190,U,10.250,360,
sz000816,智慧农业,09:30:03,4.290,853600,4.310,D,4.380,207,
sz002489,浙江永强,09:30:03,6.730,857500,6.800,D,6.900,688,
sz000045,深纺织Ａ,09:30:03,11.850,939108,11.800,U,11.670,1984,
sz300360,炬华科技,09:30:03,15.550,1062200,15.550,D,14.140,4038,
sz000630,铜陵有色,09:30:03,2.830,1173700,2.820,U,2.840,150,
sz000636,风华高科,09:30:03,10.430,1403905,10.440,E,10.100,819,
sz002502,骅威文化,09:30:03,9.530,1705000,9.520,U,9.100,2983,
sz000717,韶钢松山,09:30:03,8.420,1913610,8.420,D,8.650,319,
sz000917,电广传媒,09:30:03,11.410,2019700,11.410,D,11.410,1022,
sz000001,平安银行,09:30:03,12.020,2295719,12.000,U,11.920,263,
sz002687,乔治白,09:30:03,8.480,2687652,8.390,U,7.870,11660,
sz000100,TCL 集团,09:30:03,4.820,3290452,4.860,D,4.800,98,
sz002516,旷达科技,09:30:03,5.990,3864700,5.970,U,5.900,3925,
sz000725,京东方Ａ,09:30:03,6.440,7080000,6.470,D,6.530,48,
sz000839,中信国安,09:30:03,12.680,8061600,12.690,D,12.510,653,
sh600221,海航控股,09:30:02,3.230,508300,3.230,D,3.230,127,
sh601933,永辉超市,09:30:02,10.190,540800,10.200,D,10.180,76,
sh603019,中科曙光,09:30:02,48.800,666000,48.760,U,48.710,222,
sh600807,天业股份,09:30:02,13.650,667200,13.620,U,13.150,165,
sh600380,健康元,09:30:02,13.100,902900,13.170,D,13.150,204,
sh600050,中国联通,09:30:02,7.930,1670300,7.940,D,7.970,52,
sz002024,苏宁云商,09:30:00,14.900,543141,14.770,U,14.720,65,
sz000100,TCL 集团,09:30:00,4.860,2216048,4.830,U,4.800,66,
sh603019,中科曙光,09:25:04,48.760,528000,0.000,U,48.710,176,
sh603648,畅联股份,09:25:04,28.210,587900,0.000,U,29.350,206,
sh600299,安迪苏,09:25:04,11.980,673100,0.000,U,11.680,7165,
sh600606,绿地控股,09:25:04,7.570,687100,0.000,U,7.580,151,
sh600187,国中水务,09:25:04,4.500,693800,0.000,U,4.540,477,
sh600380,健康元,09:25:04,13.170,754600,0.000,U,13.150,171,
sh603533,掌阅科技,09:25:04,65.030,774709,0.000,U,66.280,2150,
sh600373,中文传媒,09:25:04,19.990,953800,0.000,U,19.550,1145,
sh600667,太极实业,09:25:04,8.200,961100,0.000,U,8.340,329,
sh601818,光大银行,09:25:04,4.050,1068800,0.000,U,4.050,116,
sh600255,梦舟股份,09:25:04,4.490,1184900,0.000,U,4.500,429,
sh601899,紫金矿业,09:25:04,3.710,1389400,0.000,U,3.730,88,
sh601988,中国银行,09:25:04,3.920,1489800,0.000,U,3.910,86,
sh601398,工商银行,09:25:04,6.060,1944500,0.000,U,6.070,90,
sh600759,洲际油气,09:25:04,5.560,2440500,0.000,U,5.620,1035,
sz002019,亿帆医药,09:25:03,24.970,500700,0.000,E,25.000,176,
sz002264,新 华 都,09:25:03,12.500,520400,0.000,E,12.680,97,
sz000507,珠海港,09:25:03,10.440,522400,0.000,E,10.610,203,
sz000709,河钢股份,09:25:03,4.180,525800,0.000,E,4.200,62,
sz002886,沃特股份,09:25:03,43.500,533200,0.000,D,40.840,2546,
sz000868,安凯客车,09:25:03,9.550,542800,0.000,E,9.550,61,
sz000807,云铝股份,09:25:03,11.240,554200,0.000,E,11.480,84,
sz002542,中化岩土,09:25:03,8.500,557700,0.000,E,8.760,419,
sz000816,智慧农业,09:25:03,4.320,560300,0.000,E,4.380,136,
sz300364,中文在线,09:25:03,13.500,576100,0.000,E,13.580,362,
sz300207,欣旺达,09:25:03,12.030,585400,0.000,D,12.330,466,
sz000932,*ST华菱,09:25:03,8.020,628300,0.000,E,8.160,184,
sz002024,苏宁云商,09:25:03,14.770,629031,0.000,E,14.720,76,
sz002630,华西能源,09:25:03,11.140,696400,0.000,E,11.070,1505,
sz000825,太钢不锈,09:25:03,5.330,702100,0.000,E,5.370,112,
sz002323,雅百特,09:25:03,10.250,762400,0.000,E,10.250,329,
sz002256,兆新股份,09:25:03,4.830,767572,0.000,D,4.390,845,
sz300355,蒙草生态,09:25:03,12.690,792281,0.000,E,12.650,97,
sz002607,亚夏汽车,09:25:03,4.500,809900,0.000,E,4.440,277,
sz002318,久立特材,09:25:03,8.200,960200,0.000,E,8.320,1369,
sz000045,深纺织Ａ,09:25:03,11.800,975600,0.000,E,11.670,2061,
sz002405,四维图新,09:25:03,29.510,1036400,0.000,E,29.490,232,
sz000717,韶钢松山,09:25:03,8.410,1135700,0.000,E,8.650,189,
sz002396,星网锐捷,09:25:03,24.000,1162600,0.000,E,25.110,738,
sz000630,铜陵有色,09:25:03,2.820,1179400,0.000,E,2.840,150,
sz002502,骅威文化,09:25:03,9.480,1272300,0.000,E,9.100,2226,
sz002489,浙江永强,09:25:03,6.850,1294900,0.000,E,6.900,1039,
sz000755,*ST三维,09:25:03,6.040,1447889,0.000,E,5.750,1630,
sz000001,平安银行,09:25:03,12.000,1593141,0.000,E,11.920,183,
sz002528,英飞拓,09:25:03,5.850,1640200,0.000,E,5.920,3103,
sz000917,电广传媒,09:25:03,11.410,2195400,0.000,E,11.410,1111,
sz002516,旷达科技,09:25:03,6.000,2383800,0.000,E,5.900,2421,
sz000636,风华高科,09:25:03,10.400,3078844,0.000,E,10.100,1796,
sz000100,TCL 集团,09:25:03,4.830,3629000,0.000,E,4.800,108,
sz300360,炬华科技,09:25:03,15.550,3705365,0.000,D,14.140,14087,
sz002687,乔治白,09:25:03,8.390,4305000,0.000,D,7.870,18677,
sz000725,京东方Ａ,09:25:03,6.470,9111103,0.000,E,6.530,61,
sz000839,中信国安,09:25:03,12.790,11383300,0.000,U,12.510,922,
sh603466,风语筑,09:25:02,72.110,650890,0.000,U,74.880,2872,
sh600256,广汇能源,09:25:01,4.360,617000,0.000,U,4.380,300,
sh603128,华贸物流,09:25:01,10.720,621800,0.000,U,10.870,95,
sh601228,广州港,09:25:01,7.150,626700,0.000,U,7.220,140,
sh601108,财通证券,09:25:01,23.300,776171,0.000,U,23.750,100,
sh600782,新钢股份,09:25:01,5.850,778500,0.000,U,5.910,147,
sh600822,上海物贸,09:25:01,14.580,1004150,0.000,U,15.040,355,
sh600569,安阳钢铁,09:25:01,4.470,1033000,0.000,U,4.530,175,
sh600028,中国石化,09:25:01,6.270,1060446,0.000,U,6.290,76,
sh601668,中国建筑,09:25:01,9.610,1264000,0.000,U,9.620,69,
sh600022,山东钢铁,09:25:01,2.270,1358783,0.000,U,2.290,119,
sh600206,有研新材,09:25:01,11.060,1435500,0.000,U,11.250,686,
sh601288,农业银行,09:25:01,3.700,3347200,0.000,U,3.710,129,
sh600807,天业股份,09:25:01,13.620,7363018,0.000,U,13.150,1823,
sh600030,中信证券,09:25:00,17.520,523200,0.000,U,17.520,81,
sh600808,马钢股份,09:25:00,4.200,661100,0.000,U,4.210,87,
sh600016,民生银行,09:25:00,8.360,680600,0.000,U,8.360,101,
sh601766,中国中车,09:25:00,11.350,702306,0.000,U,11.400,44,
sh600581,八一钢铁,09:25:00,13.860,709800,0.000,U,14.070,156,
sh600019,宝钢股份,09:25:00,8.230,710371,0.000,U,8.220,82,
sh601989,中国重工,09:25:00,6.760,805600,0.000,U,6.780,72,
sh600517,置信电气,09:25:00,8.300,866300,0.000,U,8.520,441,
sh600018,上港集团,09:25:00,7.690,1301000,0.000,U,7.690,114,
sh600050,中国联通,09:25:00,7.940,3503900,0.000,U,7.970,110,
